Check,SKU,UPC,Description,Price,CurrencyCode,Sell_Unit
1,003072828,000000000002950825,Xu hao Mien Bac Kg,15,000,VND,KG
1,003072834,000000000002950827,Hanh cu Mien Bac Kg,9,500,VND,KG
1,003072836,000000000002950883,Dau que Ha Noi kg,15,000,VND,KG
1,003072838,000000000002950884,Chanh Mien Bac Kg,20,000,VND,KG
1,003072841,000000000002950886,Cu toi Co Don Kg,15,000,VND,KG
1,003072850,000000000002951639,Xoai cat HLoc L3 Kg,20,500,VND,KG
1,003072852,000000000002951640,Trai mo HaNoi kg,10,000,VND,KG
1,003072872,000000000002953006,Thit dui Bo Kg,244,000,VND,KG
1,003072878,000000000002955102,Ca Bi Coc Kg,17,000,VND,KG
1,003072881,000000000002955103,Ca Ngu nac Kg,35,000,VND,KG
1,003072898,000000000002956026,So long nac ( lot vo) Kg,85,000,VND,KG
1,003072899,000000000002956027,Con Ram kg,42,000,VND,KG
1,003072900,000000000002957047,Cai thia kho kg,178,000,VND,KG
1,003072902,000000000002955228,Bao tu Basa so che Kg-NCC,44,000,VND,KG
1,003072907,000000000002956034,Ram so che Kg,42,000,VND,KG
1,003072908,000000000002957506,Cha chien chay kg,25,000,VND,KG
1,003072930,000000000002950125,Mang la Kg,55,000,VND,KG
1,003072931,000000000002950151,Dua cai chua tron kg - Tu NCC,10,000,VND,KG
1,003072932,000000000002950154,Dua nu chua Kg,40,000,VND,KG
1,003072933,000000000002950840,Toi Chua ngot Kg,34,000,VND,KG
1,003072936,000000000002957038,Mam Thai thit kg,158,500,VND,KG
1,003072937,000000000002957045,Mam ca linh kg,22,000,VND,KG
1,003072939,000000000002957049,Mam tom chua kg,379,000,VND,KG
1,003072941,000000000002957776,Dphong rang co vo kg,69,900,VND,KG
1,003073687,000000000002957314,Kho ca com loai 1,120,000,VND,KG
1,003074738,000000000002954007,Vit tuoi ncon  1.9-2.2kg/con,62,000,VND,KG
1,003074740,000000000002954008,Vit tuoi ncon 2.1-2.5kg/con,32,600,VND,KG
1,003074748,000000000002957315,Kho ca Com tam lon kg,82,000,VND,KG
1,003074752,000000000002957316,Kho ca Bo giay tam kg,295,000,VND,KG
1,003075221,000000000002956567,Do chay CLoai kg,12,000,VND,KG
1,003075463,000000000002950149,Rau thom Mien Bac Kg,20,000,VND,KG
1,003075470,000000000002950828,Bi xanh Mien Bac Kg,26,000,VND,KG
1,003075476,000000000002950879,Ca tim Mien Bac Kg,37,200,VND,KG
1,003075482,000000000002951647,Trai Sau Ha Noi kg,37,200,VND,KG
1,003075488,000000000002957500,Ruot heo chay kg,14,000,VND,KG
1,003075627,000000000002957289,Kho ca Duong kg,107,000,VND,KG
1,003077203,000000000002951776,Le huong thom kg,17,500,VND,KG
1,003077247,000000000002951778,Dua Kim Anh kg,20,500,VND,KG
1,003077249,000000000002951779,Buoi Phuc Trach kg,16,000,VND,KG
1,003078010,000000000002957787,Dau xanh hot kg,50,000,VND,KG
1,003078142,000000000002950892,Ca phao Mien Bac kg,37,200,VND,KG
1,003078148,000000000002950824,Ca rot Mien Bac kg,21,300,VND,KG
1,003078149,000000000002950890,Dua leo HaNoi kg,17,500,VND,KG
1,003078153,000000000002950891,Sa lach Mien Bac kg,21,000,VND,KG
1,003078200,000000000002957507,Mi can muoi xa kg,14,000,VND,KG
1,003078279,000000000002955535,Muc nang dai kg,140,000,VND,KG
1,003078320,000000000002951704,Hong don HaNoi kg,21,400,VND,KG
1,003078419,000000000002957317,Kho ca Moi tam kg,205,000,VND,KG
1,003078491,000000000002950852,Khoai lang vien ngoc kg,1,600,VND,KG
1,003078493,000000000002951773,Chuoi sap song kg,21,000,VND,KG
1,003079551,000000000002952329,Gan heo uop kg,35,000,VND,KG
1,003079555,000000000002952330,Tai heo uop kg,33,000,VND,KG
1,003079558,000000000002952331,Tim heo uop kg,83,000,VND,KG
1,003079590,000000000002957008,Banh uot kg,9,500,VND,KG
1,003079611,000000000002952256,Thit chan gio kg,90,000,VND,KG
1,003079898,000000000002951783,Cam Vinh kg,31,000,VND,KG
1,003079997,000000000002951784,Me vang khong hat kg,30,000,VND,KG
1,003081780,000000000002955349,Ca Mui lsach kg,65,000,VND,KG
1,003081899,000000000002911712,S-Tac ngot kg (1),8,400,VND,KG
1,003081900,000000000002911701,S-Khe ngot VNam kg (1),3,200,VND,KG
1,003081902,000000000002911658,S-Hong vuong TQuoc kg (1),12,800,VND,KG
1,003081903,000000000002911655,S-Man den Uc kg (1),9,400,VND,KG
1,003081904,000000000002911646,S-Vai trung kg (1),14,000,VND,KG
1,003081906,000000000002911641,S-Nho xanh BaMoi kg (1),10,000,VND,KG
1,003081907,000000000002911631,S-Quyt TQuoc loaiI kg (1),10,400,VND,KG
1,003081908,000000000002911627,S-Trai Thanh tra kg (1),6,400,VND,KG
1,003081909,000000000002911624,S-Quyt khong hat kg (1),9,600,VND,KG
1,003081910,000000000002911612,S-Tao xanh Tquoc kg (1),4,600,VND,KG
1,003081911,000000000002911607,S-Khe Dloan kg (1),7,200,VND,KG
1,003081913,000000000002911620,S-Quyt tieu kg (1),30,000,VND,KG
1,003081914,000000000002911602,S-Mang cut kg (1),7,600,VND,KG
1,003081915,000000000002911595,S-Tao bi xanh My kg (1),11,200,VND,KG
1,003081916,000000000002911594,S-Nhan long kg (1),10,000,VND,KG
1,003081917,000000000002911593,S-Dua hau vang loai 1 kg (1),2,200,VND,KG
1,003081918,000000000002911591,S-Sau rieng kho qua xanh kg(1),7,400,VND,KG
1,003081923,000000000002911574,S-Tac kg (1),10,400,VND,KG
1,003081924,000000000002911566,S-Nho xanh NinhPhu kg (1),9,800,VND,KG
1,003081928,000000000002911558,S-Vai Thieu kg (1),5,200,VND,KG
1,003081930,000000000002911557,S-Tao do Tquoc kg (1),6,600,VND,KG
1,003081931,000000000002911553,S-Du du vang loai 2 kg (1),3,800,VND,KG
1,003081933,000000000002911552,S-Nho Do VNam kg (1),7,200,VND,KG
1,003081936,000000000002911546,S-Mang cut TLan L1 kg (1),35,000,VND,KG
1,003081939,000000000002911901,S-Le trang TQ kg (1),4,800,VND,KG
1,003081940,000000000002911542,S-Le HQuoc loai 1 kg (1),7,600,VND,KG
1,003081941,000000000002911540,S-Chom Chom kg (1),4,000,VND,KG
1,003081942,000000000002911539,S-Bon bon Thai kg (1),15,200,VND,KG
1,003081949,000000000002911533,S-Xoai ghep kg (1),3,600,VND,KG
1,003081953,000000000002911521,S-Man giong An Do kg (1),2,600,VND,KG
1,003081955,000000000002911515,S-Dua le kg (1),19,500,VND,KG
1,003081956,000000000002911514,S-Dua hau do loai 1 kg (1),3,000,VND,KG
1,003081957,000000000002911892,S-Coc xanh loai 1 kg (1),1,400,VND,KG
1,003081958,000000000002911910,S-Thom trai got vo kg(1),2,800,VND,KG
1,003081959,000000000002911512,S-Coc chin loai 1 kg (1),3,000,VND,KG
1,003081960,000000000002911565,S-Oi VietNam L2 kg (1),800,VND,KG
1,003081962,000000000002956038,Thit ghe kg,389,900,VND,KG
1,003082031,000000000002911508,S-Nho xanh My kg (1),27,200,VND,KG
1,003083052,000000000002915425,S-Bac ma kg (1),15,000,VND,KG
1,003083063,000000000002915423,S-Ca Chi vang kg (1),10,000,VND,KG
1,003083085,000000000002915447,S-Ca Huong kg (1),11,500,VND,KG
1,003083093,000000000002915473,S-Ca Nhong Kg(1),11,400,VND,KG
1,003083096,000000000002915422,S-Ca Ngu bo Kg(1),10,750,VND,KG
1,003083098,000000000002915438,S-Ngan lon Kg(1),11,250,VND,KG
1,003083239,000000000002950832,Cu sen (Trung) kg,12,600,VND,KG
1,003083242,000000000002951716,Trai Hong Quan kg,6,500,VND,KG
1,003083243,000000000002955080,Ca Ghim kg,31,300,VND,KG
1,003083253,000000000002956670,S-Kho qua don Basa kg,48,000,VND,KG
1,003084247,000000000002951789,Vu sua loai2,24,800,VND,KG
1,003085782,000000000002958512,Heo quay nho 5-9kg/ncon,250,000,VND,KG
1,003085926,000000000002958001,Mang la Hanoi kg,62,000,VND,KG
1,003086163,000000000002957293,Kho ca Duoi kg,102,000,VND,KG
1,003086224,000000000002958522,Cha bong kg,120,000,VND,KG
1,003086225,000000000002958521,Nem nuong kg,109,000,VND,KG
1,003086470,000000000002957071,Kim chi bon bon kg,27,500,VND,KG
1,003086481,000000000002957072,Thap cam chua ngot kg,20,000,VND,KG
1,003086816,000000000002957779,Com dep trang kg,37,000,VND,KG
1,003086817,000000000002958004,Com dep xanh kg,39,000,VND,KG
1,003086818,000000000002958006,Gao nang thom kg,17,500,VND,KG
1,003086819,000000000002958005,Gao tai nguyen kg,19,500,VND,KG
1,003086821,000000000002958008,Gao tam thom kg,16,000,VND,KG
1,003086886,000000000002955386,Ca heo kg,36,000,VND,KG
1,003087893,000000000002951792,Nho VN(Hong Thuan) kg,18,000,VND,KG
1,003088786,000000000002956667,Xa xiu quay kg,240,000,VND,KG
1,003089181,000000000002950585,Bot nghe kg,122,000,VND,KG
1,003089762,000000000002957318,Kho ca Thieu say kg,100,000,VND,KG
1,003089766,000000000002950655,Kho bo soi Cary CPP kg,475,000,VND,KG
1,003089769,000000000002950656,Kho bo mieng Cary CPP kg,475,000,VND,KG
1,003089772,000000000002957319,Kho ca Tren L2 kg,130,000,VND,KG
1,003089774,000000000002954519,Tom su ngop L2 kg,70,000,VND,KG
1,003089776,000000000002957321,Tom kho lon kg - BM,585,000,VND,KG
1,003089783,000000000002957073,Hanh chua ngot kg,115,000,VND,KG
1,003089790,000000000002950247,Mam ca com du du SH kg,92,000,VND,KG
1,003089805,000000000002957074,Kieu nuoc tom kg,150,000,VND,KG
1,003089810,000000000002957075,Toi nuoc tom kg,138,000,VND,KG
1,003089812,000000000002957076,Bon bon nuoc tom kg,93,000,VND,KG
1,003089814,000000000002957077,Ngo sen nuoc tom kg,110,000,VND,KG
1,003089815,000000000002957078,Ca phao chua ngot kg,48,000,VND,KG
1,003089827,000000000002955387,Ca Ngan nho kg,60,000,VND,KG
1,003090250,000000000002951803,Cam mat loai 2,8,000,VND,KG
1,003090255,000000000002951800,Cam Nam Phi loai 2,20,900,VND,KG
1,003090258,000000000002951804,Dua hau vang loai2,11,000,VND,KG
1,003090362,000000000002951812,Dua hau tron loai2,9,500,VND,KG
1,003090366,000000000002951807,Xoai thom loai2,13,700,VND,KG
1,003090368,000000000002951809,Thanh Long 2da L1,11,500,VND,KG
1,003090371,000000000002951810,Thanh Long 2da L2,10,000,VND,KG
1,003090857,000000000002951815,Buoi Long kg,11,000,VND,KG
1,003090858,000000000002951816,Buoi duong la cam (quan)kg,39,000,VND,KG
1,003091291,000000000002957079,Mam ca Loc khua kg,175,000,VND,KG
1,003091332,000000000002950893,Nam dong co bong kg,240,000,VND,KG
1,003091801,000000000002957323,Tom kho lon TA kg,338,000,VND,KG
1,003092423,000000000002957056,Ca phao dam nuoc mam kg,28,000,VND,KG
1,003092777,000000000002957324,Tom kho TE kg,306,000,VND,KG
1,003093228,000000000002951819,Mang cut TLan L2 kg,22,500,VND,KG
1,003093230,000000000002951821,Tao bi vang My kg,33,500,VND,KG
1,003093233,000000000002951822,Vai nep kg,59,000,VND,KG
1,003093234,000000000002951823,Hong vuong Dalat kg,13,600,VND,KG
1,003093235,000000000002951824,Hong vuong ong dong kg,15,000,VND,KG
1,003094417,000000000002950167,Bap cai trang la xanh kg,4,500,VND,KG
1,003095151,000000000002955391,Ca Dieu Hong tren 1kg,44,800,VND,KG
1,003095544,000000000002955392,Ca Dua kg,179,900,VND,KG
1,003095562,000000000002955393,Ca Ngat kg,79,000,VND,KG
1,003095572,000000000002955394,Ca bong bien kg,60,000,VND,KG
1,003095579,000000000002956045,Oc Huong(Bong) kg,195,000,VND,KG
1,003095625,000000000002955395,Ca chach kg,99,000,VND,KG
1,003095627,000000000002951825,Xoai cat huong(chung) kg,17,500,VND,KG
1,003095628,000000000002950168,Cai troi kg,7,200,VND,KG
1,003095629,000000000002950169,Dot muop kg,8,000,VND,KG
1,003095631,000000000002950170,Dot bau kg,19,900,VND,KG
1,003095634,000000000002951828,Mang cau ta chung kg,36,500,VND,KG
1,003095644,000000000002951829,Du du chung kg,24,500,VND,KG
1,003095645,000000000002957080,Dua bap non chua ngot kg,33,000,VND,KG
1,003095895,000000000002951830,Buoi chung c.canh 0.9-1.2kg,35,000,VND,KG
1,003095897,000000000002951831,Buoi chung c.canh L2,12,400,VND,KG
1,003095898,000000000002951832,Buoi chung c.canh L1,12,000,VND,KG
1,003096013,000000000002957083,Mam ruot thai kg,35,000,VND,KG
1,003096016,000000000002957086,Dua nuoc tuong kg,18,000,VND,KG
1,003096017,000000000002957087,Mam dua gang kg,17,500,VND,KG
1,003096018,000000000002957088,Mam xay kg,25,000,VND,KG
1,003096019,000000000002957089,Mam du du kg,18,800,VND,KG
1,003096067,000000000002953546,Ga mai dau kg,45,000,VND,KG
1,003096068,000000000002953547,Ga TVuon dong lanh kg,80,000,VND,KG
1,003096069,000000000002953548,Ga T.Hoang dong lanh kg,62,000,VND,KG
1,003096105,000000000002953549,Ga TVuon kg - MTho,46,000,VND,KG
1,003096247,000000000002951833,Mang cau xiem chung kg,38,500,VND,KG
1,003096566,000000000002951835,Mit nghe kg,7,000,VND,KG
1,003096567,000000000002951836,Mit giong Thai nguyen trai kg,10,000,VND,KG
1,003096891,000000000002951837,S-Xoai ghep ngam kg,30,000,VND,KG
1,003096970,000000000002953550,Ga CNghiep ncon kg -MTho,35,000,VND,KG
1,003097752,000000000002955533,Muc la 150g-300g cdau kg,65,000,VND,KG
1,003097753,000000000002955537,Muc ong 8-15 kg,52,000,VND,KG
1,003098089,000000000002953551,Ga ta nguyen con kg-MTho,57,000,VND,KG
1,003098274,000000000002951841,Man duong kg,28,500,VND,KG
1,003098362,000000000002951682,Nho xanh VNam kg,20,000,VND,KG
1,003098671,000000000002911783,S-Cam vinh kg (1),4,000,VND,KG
1,003098955,000000000002957325,Ngheu lua kho kg,165,000,VND,KG
1,003099119,000000000002951845,Xoai giong Dai Loan L2 kg,13,500,VND,KG
1,003099646,000000000002957090,S-Do chua ngot kg,29,900,VND,KG
1,003100500,000000000002952258,Thit nach heo kg,78,500,VND,KG
1,003100501,000000000002952252,Thit dui go kg,36,000,VND,KG
1,003100502,000000000002952272,Chan gio heo kg,74,500,VND,KG
1,003100503,000000000002952268,Suon gia kg,84,500,VND,KG
1,003100504,000000000002952264,Xuong mong kg,31,000,VND,KG
1,003100505,000000000002952296,Mo heo kg,32,000,VND,KG
1,003101240,000000000002951848,Nho den Chile kg,57,000,VND,KG
1,003101733,000000000002951850,Tao do New Zealand kg,87,000,VND,KG
1,003102027,000000000002955396,Ca gay nho kg,58,000,VND,KG
1,003102028,000000000002955397,S-Ca gay nho so che kg,112,000,VND,KG
1,003102801,000000000002950895,Khoai tay Mien Bac kg,15,000,VND,KG
1,003102802,000000000002950896,Hanh tay Mien Bac kg,12,500,VND,KG
1,003102986,000000000002956559,Bi thinh kg,13,000,VND,KG
1,003102989,000000000002957092,Banh beo kg,25,000,VND,KG
1,003102990,000000000002957093,Bun tuoi Di An kg,9,500,VND,KG
1,003102991,000000000002957094,Mi xao don kg,14,000,VND,KG
1,003103045,000000000002957095,Hu tieu dot kg,17,500,VND,KG
1,003103267,000000000002951853,Oi VietNam L1,10,000,VND,KG
1,003103435,000000000002950897,Bap sieu ngot kg,5,800,VND,KG
1,003103777,000000000002952333,Thit nong heo xay kg,12,600,VND,KG
1,003103778,000000000002951854,Mit To Nhu kg,5,000,VND,KG
1,003104013,000000000002950991,Tuong ot 1kg/bich,10,401,VND,KG
1,003105122,000000000002953048,Than noi bo-VS990,320,000,VND,KG
1,003105125,000000000002953047,Than ngoai bo-VS990,300,000,VND,KG
1,003105127,000000000002953043,Nac dui bo-VS990,244,000,VND,KG
1,003105128,000000000002953044,Nac vai bo-VS990,235,000,VND,KG
1,003105129,000000000002953035,Bap bo-VS990,225,000,VND,KG
1,003105130,000000000002953036,Bo xao-VS990,200,000,VND,KG
1,003105131,000000000002953037,Bo xay-VS990,172,000,VND,KG
1,003105132,000000000002953041,Gau bo-VS990,180,000,VND,KG
1,003105133,000000000002953046,Nam bo-VS990,135,000,VND,KG
1,003105134,000000000002953038,Co bo-VS990,150,000,VND,KG
1,003105135,000000000002953040,Gan dau bap bo-VS990,165,000,VND,KG
1,003105136,000000000002953039,Gan bo-VS990,140,000,VND,KG
1,003105137,000000000002953045,Nac vun bo-VS990,130,000,VND,KG
1,003105138,000000000002953049,Xuong ong bo-VS990,49,000,VND,KG
1,003105147,000000000002953042,Mo bo-VS990,24,000,VND,KG
1,003105152,000000000002952370,Tim heo-VS990,175,000,VND,KG
1,003105154,000000000002952337,Cat heo-VS990,115,000,VND,KG
1,003105158,000000000002952347,Luoi heo-VS990,113,000,VND,KG
1,003105161,000000000002952336,Bao tu heo-VS990,123,000,VND,KG
1,003105166,000000000002952343,Gan heo-VS990,65,000,VND,KG
1,003105168,000000000002952357,Pheo non heo-VS990,90,000,VND,KG
1,003105169,000000000002952363,Tai heo-VS990,95,000,VND,KG
1,003105170,000000000002952345,La mia heo-VS990,55,000,VND,KG
1,003105171,000000000002952340,Dau heo nguyen cai-VS990,45,000,VND,KG
1,003105172,000000000002952350,Mui heo-VS990,85,000,VND,KG
1,003105174,000000000002952369,Thu linh heo-VS990,60,000,VND,KG
1,003105181,000000000002952366,Thit dui heo-VS990,84,500,VND,KG
1,003105182,000000000002952368,Thit vai heo-VS990,78,500,VND,KG
1,003105183,000000000002952367,Thit nach heo-VS990,78,500,VND,KG
1,003105184,000000000002952352,Nac dam heo-VS990,99,500,VND,KG
1,003105185,000000000002952353,Nac dui heo-VS990,99,500,VND,KG
1,003105186,000000000002952365,Than noi heo-VS990,115,000,VND,KG
1,003105187,000000000002952364,Than ngoai heo-VS990,115,000,VND,KG
1,003105188,000000000002952344,Gio heo rut xuong-VS990,90,000,VND,KG
1,003105189,000000000002952339,Cot let heo-VS990,79,500,VND,KG
1,003105190,000000000002952334,Ba roi heo-VS990,93,500,VND,KG
1,003105191,000000000002952335,Ba roi rut suon heo-VS990,133,000,VND,KG
1,003105192,000000000002952361,Suon non heo-VS990,155,000,VND,KG
1,003105193,000000000002952359,Suon gia heo-VS990,84,500,VND,KG
1,003105194,000000000002952372,Xuong duoi heo-VS990,70,000,VND,KG
1,003105195,000000000002952342,Duoi cut heo-VS990,125,000,VND,KG
1,003105196,000000000002952338,Chan gio heo-VS990,74,500,VND,KG
1,003105202,000000000002952083,Nac vun heo-VS990,90,000,VND,KG
1,003105204,000000000002952354,Nac roi heo xay-VS990,83,000,VND,KG
1,003105207,000000000002952341,Dung heo-VS990,93,000,VND,KG
1,003105209,000000000002952351,Nac bap heo-VS990,100,000,VND,KG
1,003105211,000000000002952358,Sun goi heo-VS990,100,000,VND,KG
1,003105213,000000000002952360,Suon heo chat-VS990,87,000,VND,KG
1,003105215,000000000002952374,Xuong ong heo-VS990,50,000,VND,KG
1,003105218,000000000002952371,Xuong bo heo-VS990,40,000,VND,KG
1,003105221,000000000002952362,Suon song heo-VS990,55,000,VND,KG
1,003105223,000000000002952356,Nong heo-VS990,60,000,VND,KG
1,003105228,000000000002952349,Mo phan heo-VS990,32,000,VND,KG
1,003105230,000000000002952373,Xuong heo vun-VS990,16,000,VND,KG
1,003105248,000000000002953063,Than noi bo-NP990,330,000,VND,KG
1,003105249,000000000002953062,Than ngoai bo-NP990,310,000,VND,KG
1,003105250,000000000002953058,Nac dui bo-NP990,244,000,VND,KG
1,003105251,000000000002953059,Nac vai bo-NP990,235,000,VND,KG
1,003105252,000000000002953050,Bap bo-NP990,225,000,VND,KG
1,003105253,000000000002953051,Bo xao-NP990,200,000,VND,KG
1,003105254,000000000002953052,Bo xay-NP990,172,000,VND,KG
1,003105255,000000000002953056,Gau bo-NP990,180,000,VND,KG
1,003105256,000000000002953061,Nam bo-NP990,150,000,VND,KG
1,003105257,000000000002953053,Co bo-NP990,150,000,VND,KG
1,003105258,000000000002953055,Gan dau bap bo-NP990,165,000,VND,KG
1,003105259,000000000002953054,Gan bo kg-NP990,140,000,VND,KG
1,003105260,000000000002953060,Nac vun bo-NP990,130,000,VND,KG
1,003105261,000000000002953064,Xuong ong bo-NP990,49,000,VND,KG
1,003105262,000000000002953057,Mo bo-NP990,24,000,VND,KG
1,003105263,000000000002952411,Tim heo-NP990,175,000,VND,KG
1,003105264,000000000002952378,Cat heo-NP990,115,000,VND,KG
1,003105265,000000000002952388,Luoi heo-NP990,113,000,VND,KG
1,003105266,000000000002952377,Bao tu heo-NP990,123,000,VND,KG
1,003105267,000000000002952384,Gan heo-NP990,65,000,VND,KG
1,003105269,000000000002952404,Tai heo-NP990,95,000,VND,KG
1,003105270,000000000002952386,La mia heo-NP990,55,000,VND,KG
1,003105271,000000000002952381,Dau heo nguyen cai kg-NP990,45,000,VND,KG
1,003105272,000000000002952391,Mui heo-NP990,85,000,VND,KG
1,003105273,000000000002952410,Thu linh heo-NP990,60,000,VND,KG
1,003105274,000000000002952387,La phoi heo-NP990,17,000,VND,KG
1,003105275,000000000002952389,Mo chai heo-NP990,25,000,VND,KG
1,003105276,000000000002952407,Thit dui heo-NP990,84,500,VND,KG
1,003105277,000000000002952409,Thit vai heo-NP990,78,500,VND,KG
1,003105278,000000000002952408,Thit nach heo-NP990,78,500,VND,KG
1,003105279,000000000002952393,Nac dam heo-NP990,99,500,VND,KG
1,003105280,000000000002952394,Nac dui heo-NP990,99,500,VND,KG
1,003105281,000000000002952406,Than noi heo-NP990,115,000,VND,KG
1,003105282,000000000002952405,Than ngoai heo-NP990,115,000,VND,KG
1,003105283,000000000002952385,Gio heo rut xuong-NP990,90,000,VND,KG
1,003105284,000000000002952380,Cot let heo-NP990,79,500,VND,KG
1,003105285,000000000002952375,Ba roi heo-NP990,93,500,VND,KG
1,003105286,000000000002952376,Ba roi rut suon heo-NP990,133,000,VND,KG
1,003105287,000000000002952402,Suon non heo-NP990,155,000,VND,KG
1,003105288,000000000002952400,Suon gia heo-NP990,84,500,VND,KG
1,003105289,000000000002952413,Xuong duoi heo-NP990,70,000,VND,KG
1,003105290,000000000002952383,Duoi cut heo-NP990,125,000,VND,KG
1,003105291,000000000002952379,Chan gio heo-NP990,74,500,VND,KG
1,003105292,000000000002952396,Nac vun heo-NP990,90,000,VND,KG
1,003105293,000000000002952395,Nac roi heo xay-NP990,83,000,VND,KG
1,003105294,000000000002952382,Dung heo-NP990,93,000,VND,KG
1,003105295,000000000002952392,Nac bap heo-NP990,100,000,VND,KG
1,003105296,000000000002952399,Sun goi heo-NP990,100,000,VND,KG
1,003105297,000000000002952401,Suon heo chat-NP990,87,000,VND,KG
1,003105298,000000000002952415,Xuong ong heo-NP990,50,000,VND,KG
